nome,nome_it,tipo,comune,provincia,lat,lon,osm_id,wikipedia,wikidata
Castagnola,,hamlet,,,42.8396663,12.561232,3950043660,it:Castagnola (Giano dell'Umbria),Q3662061
Castel Giorgio,,village,,,42.7078943,11.9793909,68507850,it:Castel Giorgio,Q6340
Castel Rigone,,village,,,43.1987748,12.2237811,269742013,it:Castel Rigone,Q2495660
Castel Rinaldi,,hamlet,,,42.7957027,12.5068996,4004385960,,
Castel Ritaldi,,village,,,42.8232601,12.6722871,68507535,it:Castel Ritaldi,Q20386
Castel San Felice,,hamlet,,,42.7431702,12.8415321,1951293015,it:Castel San Felice (Sant'Anatolia di Narco),Q3662125
Castel San Giovanni,,hamlet,,,42.6830427,13.062446,1263997569,,
Castel San Giovanni,,hamlet,,,42.835518,12.7052198,3964391464,it:Castel San Giovanni (Castel Ritaldi),Q3662126
Castel Santa Maria,,hamlet,,,42.7155322,13.1115732,1263504608,,Q18492483
Castel Viscardo,,village,,,42.7547675,12.0014406,68507906,it:Castel Viscardo,Q6354
Castel d'Arno,,hamlet,,,43.1498418,12.5382103,312446694,,Q18492474
Castel dell'Aquila,,village,,,42.6351983,12.4053146,649354891,it:Castel dell'Aquila,Q3662190
Castel di Fiori,,hamlet,,,42.9063616,12.1086104,317003711,,Q18494577
Castelbuono,,hamlet,,,42.9526518,12.5485275,3855397750,it:Castelbuono (Bevagna),Q3662202
Castelchiaro,,hamlet,,,42.5394956,12.58071,649358926,,Q18494702
Casteldelmonte,,hamlet,,,42.6999678,12.5738924,609708174,it:Casteldelmonte,Q3662206
Casteldilago,,village,,,42.5788115,12.7588322,3942228427,it:Casteldilago,Q3662208
Castellaccio,,hamlet,,,42.4047507,12.4640877,1780473301,sr:Казтелачо (Терни),Q18494587
Castellare,,hamlet,,,43.2016746,12.7335572,1207949124,,Q18492486
Castelleone,,hamlet,,,42.9638593,12.4441247,3982606507,it:Castelleone (Deruta),Q664984
Castellina,,hamlet,,,42.8653113,12.750201,11593792641,,
Castellina,,hamlet,,,42.8824392,12.7437043,12180964692,,
Castello,,hamlet,,,42.911111,12.2237516,339387583,,
Castello,,hamlet,,,42.4877795,12.4782231,3918933799,,Q18494594
Castello,,hamlet,,,42.9014986,12.5174777,3935942332,,Q18492492
Castello,,hamlet,,,42.9510551,12.8500596,11837508756,,
Castello delle Forme,,hamlet,,,42.979561,12.3563373,339387586,it:Castello delle Forme,Q3662446
Castello delle Formiche,,hamlet,,,42.4023972,12.4610084,844004623,,Q18494591
Castello di Baiano,,hamlet,,,42.7211235,12.6663407,650722874,,
Castellonalto,,hamlet,,,42.62355,12.8285873,650723787,,Q18494597
Castellone Basso,,hamlet,,,42.6238062,12.8197111,650728826,,Q18494599
Castelluccio,,hamlet,,,42.8287758,13.2076515,385616647,it:Castelluccio (Norcia),Q664380
Castelnuovo,,village,,,43.0308314,12.5845674,317001009,it:Castelnuovo (Assisi),Q1048927
Castelonchio,,hamlet,,,43.2121786,12.0891401,4033388937,,Q18492498
Casteltodino,,village,,,42.661473,12.509254,564938753,it:Casteltodino,Q2163325
Castelvecchio,,hamlet,,,42.8368349,12.5009994,453505937,,Q123512203
Castelvecchio,,hamlet,,,42.4797142,12.587827,649361418,,Q18494603
Castelvecchio,,hamlet,,,42.89087,13.0209578,2317996848,it:Castelvecchio (Preci),Q18492500
Castelvieto,,village,,,43.1055028,12.263757,4642147645,it:Castelvieto,Q18493324
Castiglion Fosco,,hamlet,,,42.9813808,12.1684338,339387592,it:Castiglion Fosco,Q612565
Castiglione della Valle,,village,,,43.0185517,12.2530397,3944665460,it:Castiglione della Valle (Marsciano),Q1909539
Castiglioni,,hamlet,,,43.08674,12.8411253,3924090733,,Q18492507
Castiglioni,,hamlet,,,42.5765012,12.7848176,4043326504,,Q18494605
Castri,,hamlet,,,43.3760281,12.1678672,10539744853,,
Categge,,hamlet,,,43.27005,12.7630898,1207949210,,Q18492509
Caticciano,,hamlet,,,42.9892531,12.0050563,1296554231,,Q18492511
Catinelli,,hamlet,,,42.6741569,12.6780762,564978956,,
Cavallara II,,hamlet,,,42.8761088,12.5652669,3949970705,,Q18492514
Cave,,hamlet,,,42.9419662,12.6776623,11407661883,,
Cavine di Sopra,,hamlet,,,43.4197831,12.2748627,761127978,,Q18492516
Cecalocco,,hamlet,,,42.6114543,12.7131399,4058184019,,Q18494607
Cecanibbi,,hamlet,,,42.8128882,12.3713609,4031085704,,Q18492518
Ceccobello,,hamlet,,,42.877796,12.3649889,12118222808,,
Ceceraio,,hamlet,,,42.7570547,12.5305441,649349597,,Q18492520
Celalba,,village,,,43.5368213,12.2013177,623598952,,Q18492522
Celestrino,,hamlet,,,42.8833579,12.5686911,3949970706,,Q18492524
Celle,,hamlet,,,43.4825497,12.1669264,763028390,,
Celle,,hamlet,,,42.9147601,12.8502827,1763547100,,Q18492526
Cellerano,,hamlet,,,43.1936277,12.8559059,3924118028,,Q18492528
Cenaioli,,hamlet,,,43.0778469,12.1533482,12704618948,,
Cenerente,,hamlet,,,43.1458076,12.352358,312446696,it:Cenerente,Q3664386
Ceralto,,hamlet,,,42.9138142,12.4701305,11581505106,,
Cerasa,,hamlet,,,43.2223524,12.6858257,3999617099,,Q18492536
Ceraso,,hamlet,,,43.0749415,12.0323062,3966944875,,Q18492538
Cerasola,,hamlet,,,42.7718977,12.9967197,1263524055,,Q18492540
Cerbara,,village,,,43.5013287,12.212768,1407769627,,Q18492542
Ceresole,,hamlet,,,43.0750171,12.8168218,1578662054,,
Cerqua Buzza,,hamlet,,,43.4239172,12.2507249,761117074,,
Cerqueto,,village,,,42.9527071,12.3186947,339387597,it:Cerqueto,Q2378399
Cerqueto,,hamlet,,,42.6880739,12.6658529,564978955,,
Cerqueto,,village,,,43.2324253,12.749304,1207948942,,Q33429745
Cerqueto,,hamlet,,,43.1888067,12.1540012,12134088577,,
Cerquiglino,,hamlet,,,42.9408718,12.485706,3997800427,,
Cerquiglino II,,hamlet,,,42.9382042,12.4884921,3997800426,,Q18492546
Cerreta,,hamlet,,,42.4997416,12.6482067,649361625,,Q18494610
Cerrete,,hamlet,,,42.8808474,12.63937,4005500483,,Q18492550
Cerreto,,hamlet,,,43.0147431,12.5386754,3952114548,,Q18492553
Cerreto,,hamlet,,,43.0494108,12.1454725,4018078072,,
Cerreto di Spoleto,,village,,,42.8210425,12.9176291,68507718,it:Cerreto di Spoleto,Q20396
Cerritello,,hamlet,,,42.9621579,12.8748588,3924090734,,Q18492555
Cerro,,hamlet,,,42.9175848,12.3670777,339387601,,Q18492557
Cervara,,hamlet,,,42.8967346,13.011438,1777039023,,
Cesale,,hamlet,,,42.4909464,12.6616266,649361717,,Q18494611
Cese,,hamlet,,,42.6782527,12.7873595,650728819,,Q18492559
Ceseggi,,hamlet,,,42.880101,12.9591293,3924085190,,Q18492561
Ceselli,,hamlet,,,42.6849965,12.8173594,2224787560,it:Ceselli,Q3665600
Cesi,,village,,,42.6087823,12.5865033,564862767,it:Cesi (Terni),Q2027814
Chiavano,,hamlet,,,42.6562563,13.0611915,1263997549,it:Chiavano,Q3667559
Chierichetti,,hamlet,,,42.991146,12.7429277,12117133919,,
Chieve,,hamlet,,,42.9462531,12.8626539,11837543777,,
Chioano,,hamlet,,,42.7764083,12.4570923,463442210,,Q18492567
Ciciliano,,hamlet,,,43.4351309,12.1784741,1272038048,,Q18492571
Ciconia,,village,,,42.7309538,12.1349811,317003784,it:Ciconia (Orvieto),Q2132286
Cifo,,hamlet,,,42.9862762,12.8534951,1945016871,,
Cima di San Benedetto Vecchio,,hamlet,,,43.4296174,12.4509066,4001259785,,
Cimbano,,hamlet,,,43.048191,12.0020854,3966944876,,Q18492573
Cimitelle,,hamlet,,,42.4975897,12.6943237,649361700,,Q18494621
Cinquemiglia,,village,,,43.3784148,12.2574551,740404364,,
Cinquevie,,hamlet,,,43.429958,12.251333,12115099359,,Q18492577
Cioccolanti,,hamlet,,,43.3306201,12.3012671,4033427417,,
Cipiccia Vecchia,,hamlet,,,42.5012246,12.5790793,649361642,,Q18494624
Cipolleto,,village,,,43.32525,12.576358,312446699,,Q18492580
Cisterna,,hamlet,,,42.9192201,12.4823014,4545341064,,
Cisterna,,hamlet,,,42.7089653,12.6126201,12587604607,,
Citerna,,village,,,43.4984067,12.1155164,68507541,it:Citerna,Q20403
Cittadella,,hamlet,,,43.0140006,12.4377509,4033323752,,Q18492587
Città della Pieve,,village,,,42.9527338,12.004326,68507543,it:Città della Pieve,Q20409
Civita,,hamlet,,,42.6723671,13.1195002,1263997645,,
Civitella,,hamlet,,,42.6820581,12.8298319,1215981038,,
Civitella,,hamlet,,,42.9351634,12.8092751,1862959526,,
Civitella,,hamlet,,,42.9045193,12.9575619,3924090735,,Q18492591
Civitella Benazzone,,hamlet,,,43.2046095,12.4476782,312446702,it:Civitella Benazzone,Q3678802
Civitella d'Arna,,hamlet,,,43.1271837,12.490376,2283007998,it:Civitella d'Arna,Q1236794
Civitella dei Conti,,hamlet,,,42.9014835,12.2946713,3046989719,it:Civitella dei Conti,Q22991826
Civitella del Lago,,village,,,42.7119732,12.2811913,338748323,it:Civitella del Lago,Q1970681
Civitelle,,hamlet,,,42.840477,13.003505,5211165469,,
Cocciano,,hamlet,,,42.633885,12.3151021,649354867,,Q18494628
Col d'Erba,,hamlet,,,43.0794301,12.5919393,317001011,,Q18492595
Col d'Erba III,,hamlet,,,43.0817711,12.5953512,317001013,,Q18492592
Col di Chio,,hamlet,,,43.3807948,12.1215319,3978356820,,Q18492597
Col di Selva,,hamlet,,,43.1911223,12.2894035,4003815591,,Q18492599
Colbassano,,hamlet,,,43.29183,12.7279808,1154643454,,
Colcelli,,hamlet,,,43.3873892,12.4828613,4001259786,,Q18492602
Coldagello,,hamlet,,,43.3863883,12.6871596,2246165327,,Q18492604
Coldipeccio,,hamlet,,,43.4056811,12.7478775,1207948481,,Q18492606
Colecchio,,hamlet,,,43.5303589,12.2311446,1260604562,,
Colfiorito,,village,,,43.0269399,12.8903815,1360308770,it:Colfiorito,Q3682602
Colforcella,,hamlet,,,42.7358449,13.0251425,1263524120,,Q18492609
Colfulignato,,hamlet,,,43.0910469,12.7372875,12151357387,,
Colgiordano,,hamlet,,,43.0351363,12.0966315,11022287132,,
Collazzolo,,hamlet,,,42.9604197,12.8760517,11828488788,,
Collazzone,,village,,,42.8996582,12.4359527,68507551,it:Collazzone,Q20419
Collazzoni,,hamlet,,,42.840039,13.0060539,3924085191,,Q18492614
Colle,,village,,,42.5067299,12.6658093,649361728,,Q18494657
Colle,,hamlet,,,42.8701372,12.9217332,3924085193,,
Colle,,hamlet,,,43.0180586,12.4768453,3952114549,,
Colle,,hamlet,,,42.8290876,12.7904105,3961981092,,Q18492636
Colle,,hamlet,,,42.9409983,12.8912776,7996678034,,
Colle,,hamlet,,,43.3695645,12.1236252,10548569615,,
Colle,,hamlet,,,43.3831222,12.1864909,10548570096,,
Colle Alto,,hamlet,,,42.8973076,12.0442468,4053470489,it:Colle (Monteleone d'Orvieto),Q2914498
Colle Alvano,,hamlet,,,42.5825215,12.7467839,4043326505,,Q18494631
Colle Arfuso,,hamlet,,,42.8778409,12.6549795,4005500484,,Q18492615
Colle Basso,,hamlet,,,42.8995907,12.0437801,4053470490,it:Colle (Monteleone d'Orvieto),Q2914498
Colle Calzolaro,,hamlet,,,43.0120369,12.1352118,4018078073,,
Colle Campanaro,,hamlet,,,42.7224784,12.641994,650722852,,Q18492620
Colle Fabbri,,hamlet,,,42.75079,12.6743117,650722889,,Q18492628
Colle Giacone,,hamlet,,,42.6389984,12.641911,649279842,,Q18494635
Colle Giacone,,hamlet,,,42.7262604,12.9818873,1263524151,,
Colle Olivo,,hamlet,,,42.6228166,12.8133435,650728811,,Q18494638
Colle Ozio,,hamlet,,,42.6203482,12.525633,642006288,,Q18494641
Colle Palazzo,,hamlet,,,42.4857312,12.5973691,649361388,,Q18494643
Colle Papacqua,,hamlet,,,42.8313705,12.8911483,11096705050,,
Colle Perugino,,hamlet,,,42.4904737,12.6519047,649361369,,Q18494646
Colle Pizzuto,,hamlet,,,42.6156545,12.5208699,3795546534,,
Colle Plinio,,hamlet,,,43.5308311,12.2192432,703149919,,Q131367205
Colle Ricco,,hamlet,,,42.4854658,12.6256825,649361331,,Q18494648
Colle San Clemente,,hamlet,,,42.9017072,12.6540815,4005500485,,Q18492631
Colle San Paolo,,village,,,43.009131,12.1713595,2921526669,,
Colle Sant'Angelo,,hamlet,,,42.5223361,12.6144297,649358862,,
Colle Sant'Angelo,,hamlet,,,42.541436,12.7874133,4043326506,,Q18494650
Colle Secco,,hamlet,,,42.4885283,12.5998451,649361351,,
Colle Soglio,,hamlet,,,42.835315,12.9026357,3924085192,,Q5146011
Colle Tarocco,,hamlet,,,42.4175561,12.5600268,650442635,,Q18494655
Colle Umberto,,village,,,43.174844,12.319155,312446707,it:Colle Umberto I,Q3682751
Colle del Marchese,,hamlet,,,42.8250098,12.6258246,650721539,it:Colle del Marchese,Q3682769
Colle dell'Oro,,hamlet,,,42.5807237,12.656038,11083859005,,
Colle di Avendita,,hamlet,,,42.7578392,13.048012,1263504568,,Q18492624
Colle di Capodacqua,,hamlet,,,43.0158595,12.7790127,317001016,,
Colle di San Lorenzo,,hamlet,,,42.9698215,12.7492851,3991895887,,Q18492626
Colle di Scandolaro,,hamlet,,,42.9324792,12.7434985,3991895888,,
Colle di Sopra,,hamlet,,,42.5587608,12.5001246,649358957,,Q18494633
Colleabramo,,hamlet,,,42.4595162,12.5036955,763554181,,
Collebaldo,,hamlet,,,42.9789357,12.1747807,339387630,,
Collebianco,,hamlet,,,42.7166339,12.6142099,649349532,,Q18494661
Collebrano,,hamlet,,,42.9314326,12.2395442,339387635,,Q18492640
Collecroce,,hamlet,,,43.0750572,12.8551339,1525396025,,Q18492642
Collefabbri,,hamlet,,,42.694253,12.8082751,4028582901,,Q18492644
Collefiorito,,hamlet,,,42.7441074,12.6850991,650722884,,Q18492646
Collelicino,,hamlet,,,42.5879318,12.7029389,3656591775,,Q18494664
Colleluna I,,hamlet,,,42.5793808,12.612616,642006473,,Q18494665
Colleluna II,,hamlet,,,42.5762921,12.6059179,642006430,,Q18494669
Collelungo,,hamlet,,,42.8674305,12.320947,339387637,,
Collelungo,,hamlet,,,42.7135599,12.3539644,4043390517,it:Collelungo (Baschi),Q3683001
Collelungo,,hamlet,,,42.9998614,12.8133541,11805311300,,
Collemancio,,hamlet,,,42.9810342,12.5218203,2377734283,it:Collemancio,Q2680710
Collemincio,,hamlet,,,43.1736517,12.6845195,4035158803,,Q18492649
Collepepe,,village,,,42.9208388,12.3987372,2361297182,it:Collepepe,Q1951859
Collepino,,hamlet,,,43.0211526,12.7041014,317001018,it:Collepino,Q2941238
Collerisana,,hamlet,,,42.7319055,12.7184024,4735849257,,
Collerolletta,,hamlet,,,42.5736066,12.6156903,642006364,,Q18494674
Collesanto,,hamlet,,,43.151407,12.2641881,3839924963,,Q18492657
Collescille,,hamlet,,,42.8755921,13.0636093,1776354084,it:Collescille,Q3683005
Collescipoli,,hamlet,,,42.5376796,12.6199259,4410299536,it:Collescipoli,Q3683006
Collesecco,,hamlet,,,42.6816128,12.4774765,564938682,,Q18494653
Collesecco,,hamlet,,,42.5722973,12.3238758,650719136,,Q18494676
Collestatte,,village,,,42.5700005,12.7269233,4058184021,it:Collestatte,Q2389122
Collestatte Piano,,village,,,42.5639331,12.7280447,4058184020,,
Collestrada,,village,,,43.0855522,12.4809643,2289006904,,
Collicelli,,hamlet,,,42.7674095,12.7158963,4713484396,,
Collicello,,hamlet,,,43.0277295,12.6546073,317001021,,
Collicello,,hamlet,,,42.984805,12.2115836,339387665,,Q18492663
Collicello,,hamlet,,,42.6172229,12.4038833,649354849,it:Collicello,Q1893564
Collicello,,hamlet,,,43.1128576,12.4979675,12138274993,,
Colmartino,,hamlet,,,42.4960013,12.654051,649361564,,Q18494682
Colmotino,,hamlet,,,42.7122096,13.0725658,1263504582,,Q18492664
Colognola,,hamlet,,,43.1762413,12.3543326,1407785229,,
Colombara,,hamlet,,,43.3896028,12.4860021,4001259787,,Q18492665
Colombella,,village,,,43.1580727,12.4899515,312446704,it:Colombella (Perugia),Q2077914
Colonnetta di Prodo,,village,,,42.7546926,12.196465,338748324,it:Colonnetta di Prodo,Q3683585
Colpalombo,,hamlet,,,43.2490332,12.6140658,312446712,it:Colpalombo,Q2344664
Colpetrazzo,,hamlet,,,42.7390808,12.550094,649349487,,Q18492669
Colsantangelo,,hamlet,,,43.1748826,12.7931034,1524471635,,Q18492671
Colvalenza,,village,,,42.7460962,12.4853374,463445368,it:Collevalenza,Q2461866
Colvalenza Palombara,,hamlet,,,42.7499429,12.4593966,649349422,,Q18492673
Compignano,,hamlet,,,42.9487965,12.2802351,339387666,it:Compignano,Q3070203
Comunaglia,,hamlet,,,43.3361075,12.2357828,4428114730,it:Comunaglia (Umbertide),Q3685387
Concello II,,hamlet,,,42.9415176,11.984073,1296507711,,Q18492680
Configni,,hamlet,,,42.6962449,12.5304253,649349066,it:Configni (Acquasparta),Q3686655
Conservoni,,hamlet,,,43.1448393,12.365352,1637706702,,Q18494279
Contea,,hamlet,,,42.5195538,12.6218977,649358851,,Q18494687
Contrada Pacifici,,hamlet,,,42.3911092,12.5662119,10720787582,,Q18494689
Contrada dei Muri,,hamlet,,,43.011817,12.2292297,4022428452,,Q18492683
Conventaccio,,hamlet,,,42.8084983,12.0983801,12153809614,,
Coppe,,hamlet,,,42.4837181,12.6509927,649361315,it:Coppe,Q2372986
Corbara,,hamlet,,,42.7044088,12.2270853,338748325,it:Corbara (Orvieto),Q2784873
Corcia,,hamlet,,,43.1950166,12.7915618,1524491913,,Q18492685
Corciano,,village,,,43.1290269,12.287718,68507555,it:Corciano,Q20421
Corciano Vecchio,,hamlet,,,43.1350166,12.2767625,3980125030,,Q18492687
Cordigliano,,hamlet,,,43.1621289,12.4191547,312446719,it:Cordigliano,Q3693404
Cornetto,,hamlet,,,43.3738981,12.2509748,740404350,,
Corone,,hamlet,,,42.8826685,13.0098092,1814861342,,Q18492698
Coronella,,hamlet,,,42.6373987,13.0636694,4373787512,,
Corposano,,hamlet,,,43.5705603,12.1935543,623598973,,
Corraduccio,,hamlet,,,43.277186,12.7071714,1207948622,,Q18492700
Corsica,,hamlet,,,42.6749281,12.0608461,317003787,,Q18494697
Cortaccione,,village,,,42.7633689,12.7594426,3829590157,,Q18492702
Cortignano,,hamlet,,,42.8600303,12.6428187,4005500486,,Q18492704
Cortigno,,hamlet,,,42.8093675,12.9769359,3924085194,,Q18492705
Corvia,,village,,,42.9406263,12.6852407,11408353776,,
Cospaia,,hamlet,,,43.5589967,12.1711244,703424171,it:Cospaia,Q1087556
Costa,,hamlet,,,43.1578338,12.8009056,1523062678,,Q18492709
Costa San Savino,,hamlet,,,43.3934364,12.6828573,2246157635,,
Costa d'Arvello,,hamlet,,,43.0347293,12.8417227,12117133924,,
Costa di Trex,,hamlet,,,43.0861702,12.6643066,2460188877,it:Costa di Trex,Q3695356
Costacciaro,,village,,,43.3604089,12.7123784,68507558,it:Costacciaro,Q20423
Costano,,village,,,43.0460866,12.5301692,2297890996,it:Costano,Q663531
Costanzoni,,hamlet,,,42.5276119,12.615877,649358845,,Q18494699
Coste,,hamlet,,,42.886478,12.7720339,2382144125,,Q18492716
Coste San Paolo,,hamlet,,,42.8763915,12.7741475,2382144117,,Q18492714
Covaldone,,hamlet,,,42.9929307,12.2261136,12140079613,,
Cozzano,,hamlet,,,43.1127898,11.9334397,3966944877,,Q18492717
Crispiano,,hamlet,,,42.7029319,12.4047258,12752696150,,
Croce di Roccafranca,,hamlet,,,42.9391475,12.9087735,1763549996,,
Croce di castiglione,,hamlet,,,43.4020581,12.2166008,747742513,,
Croceferro,,hamlet,,,42.7706383,12.7354025,4030018538,,Q18492720
Crocefisso,,hamlet,,,42.9753399,12.6547946,4029686889,,Q18492723
Crocemarroggia,,hamlet,,,42.7161394,12.6429749,650722843,,Q18492725
Crocicchie,,hamlet,,,43.2372329,12.1779569,4003712856,,
Crocicchio,,hamlet,,,43.2697448,12.7164497,1207949178,,Q18492731
Crocicchio Basso,,hamlet,,,43.2779271,12.7120747,1207948725,,Q18492729
Cugiano,,hamlet,,,43.2295175,12.6940261,3999617100,,Q18492736
Cupacci,,hamlet,,,43.0309717,12.7360309,317001023,,Q18492738
Cupoli,,hamlet,,,42.936577,12.8006816,12117133915,,
Curasci,,hamlet,,,42.9521277,12.9093671,3924090740,it:Curasci,Q3699585
Decima,,hamlet,,,43.3451503,12.4248274,12120061091,,
Deruta,,village,,,42.98229,12.4195878,68507561,it:Deruta,Q20427
Dirindello,,hamlet,,,43.1061137,12.1997541,12666659389,,
Doglio,,hamlet,,,42.8104702,12.3244478,338748326,it:Doglio,Q2229284
Due Santi,,village,,,42.8167317,12.4460116,453505934,,Q18492745
Dunarobba,,hamlet,,,42.6715835,12.4509171,564978579,it:Dunarobba,Q1810802
Eggi,,village,,,42.7618684,12.7770305,4030018539,it:Eggi,Q2121508
Erbabigia,,hamlet,,,42.5112089,12.5655654,649358553,,Q18494704
Eremo Francescano,,hamlet,,,42.8442517,12.7655164,3961981093,,Q18492748
Fabbrecce,,hamlet,,,43.3788498,12.2367078,740404345,,
Fabbreria,,hamlet,,,42.7744624,12.7696587,4030018540,,Q18492750
Fabbreria,,hamlet,,,42.6853599,12.442793,4058243964,,Q18494706
Fabbri,,hamlet,,,43.3786776,12.1144073,747742324,,
Fabbri,,hamlet,,,42.8449295,12.5985677,2136937621,,
Fabbri,,hamlet,,,42.8732084,12.685412,4005500487,it:Fabbri (Montefalco),Q3737481
Fabbrica,,hamlet,,,43.5100265,12.2350149,760181815,,
Fabbrucciano,,hamlet,,,42.5535338,12.5269025,649358974,,Q18494708
Fabro,,village,,,42.8634804,12.0128824,68507915,it:Fabro,Q8711
Fabro Scalo,,village,,,42.8748437,12.0449361,317003712,it:Fabro,Q8711
Faiolo,,hamlet,,,42.8967399,12.0778617,317003713,,
Faldo di sopra,,hamlet,,,43.3369773,12.3168368,3216050097,,
Falerno,,hamlet,,,43.3884659,12.2348002,740404341,,Q18492756
Fanciullata,,hamlet,,,42.9900454,12.388806,2444149572,,Q18492758
Farineto,,hamlet,,,43.5345152,12.2235253,1260540260,,
Farneto,,village,,,43.1644966,12.4972647,2177790907,it:Farneto,Q3739712
Farnetta,,hamlet,,,42.6484113,12.4516225,411681038,it:Farnetta,Q937244
Feluca,,hamlet,,,42.5860942,12.272086,650719427,,Q18494717
Ferentillo,,village,,,42.6207678,12.7887263,68507854,it:Ferentillo,Q10786
Ferretto,,hamlet,,,43.1780756,11.9855168,3966944878,,
Ferriera,,hamlet,,,43.0868266,12.4494492,4033323753,,Q18492760
Ferro di Cavallo,,hamlet,,,43.1046943,12.3469934,2368275894,,
Fiaiola,,hamlet,,,42.5140056,12.6077753,649358582,,Q18494720
Fiamenga,,village,,,42.9546093,12.6643397,3991895889,it:Fiamenga,Q2682821
Fiano di Abeto,,hamlet,,,42.824547,13.0651363,3924085195,it:Fiano d'Abeto,Q3744362
Ficulle,,village,,,42.8362745,12.0656093,68507829,it:Ficulle,Q10794
Fighille,,village,,,43.5206671,12.1045116,747760723,it:Fighille,Q2217844
Filoncia,,hamlet,,,42.9804891,12.3479171,339387668,,Q18492767
Finocchieto,,village,,,42.4499647,12.6581999,649361682,it:Finocchieto,Q2980932
Fiore,,hamlet,,,42.7498868,12.3912925,650720864,,Q18492768
Fiorenzuola,,hamlet,,,43.0192881,12.7876828,11836803779,,
Firenzuola,,hamlet,,,42.7119699,12.6114939,649349020,it:Firenzuola (Acquasparta),Q3745983
Fiscale,,hamlet,,,43.5224774,12.2021173,750567764,,Q18492770
Fiumicello,,hamlet,,,43.5262402,12.1974471,750567767,,Q18492772
Foce,,hamlet,,,42.5682212,12.455441,4038871257,it:Foce (Amelia),Q2196846
Fogliano,,hamlet,,,42.692883,12.6237463,564978947,,
Fogliano,,hamlet,,,42.732295,13.0456218,1263504555,it:Fogliano (Cascia),Q2134366
Fondi,,hamlet,,,43.0401713,12.8213266,10207941049,,
Fongalle,,hamlet,,,42.463975,12.5244621,763554224,,
Fonni,,hamlet,,,42.8665607,12.8925523,1863021026,,Q18492776
Fontana,,hamlet,,,42.5721032,12.3195505,650719128,,Q18494731
Fontana,,hamlet,,,43.1133111,12.3242746,4022428453,,
Fontana di Polo,,hamlet,,,42.5815974,12.5944091,642006376,,Q18494729
Fontanelle,,hamlet,,,43.3437834,12.5550328,312446715,,Q18492778
Fontanelle,,hamlet,,,43.5143036,12.1571712,750567526,,
Fontanelle,,hamlet,,,42.8259442,12.794786,3961981094,,Q5465146
Fontanelle di Bardano,,hamlet,,,42.7420774,12.0799562,317003786,,
Fonte Cese,,hamlet,,,43.32965,12.591059,312446727,,Q18492780
Fonte Sant'Angelo,,hamlet,,,43.200714,12.0469156,4033388938,,Q18492784
Fonte della Salsa,,hamlet,,,43.300301,12.6695726,4001259788,,Q18492782
Fontechiaruccia,,village,,,42.5885492,12.7632758,4051595315,,Q18494733
Fontecupa,,hamlet,,,42.8916703,12.5546147,12118263901,,Q18492788
Fontemaggio I,,hamlet,,,43.3408757,12.722962,1207949141,,Q18492790
Fonterosso,,hamlet,,,43.1145117,12.2729922,12115386351,,
Fontevena,,hamlet,,,42.800786,13.1056786,1263504529,,Q18492792
Fontignano,,village,,,43.0254218,12.1893982,1913116959,it:Fontignano,Q1070894
Forcatura,,hamlet,,,43.0271746,12.8616638,1360666414,it:Forcatura,Q3747933
Forcella,,hamlet,,,42.4799744,12.6517745,649361290,,Q18494735
Foresco,,hamlet,,,42.863308,12.3614149,339387671,,Q18492799
Forfi,,hamlet,,,42.9190059,12.9105854,1763549997,,
Formicaio,,hamlet,,,42.8406762,12.5845056,3950043661,,Q18492801
Fornaci,,village,,,43.0143542,12.4227049,4033323754,,Q18492805
Fornaci,,hamlet,,,42.5466008,12.4499383,4038871258,,Q18494738
Fornaci Rinaldi,,hamlet,,,43.1403668,12.2703061,3980125033,,Q18492803
Fornole,,village,,,42.5408533,12.4574772,1225143069,it:Fornole,Q3748429
Forsivo,,hamlet,,,42.7993203,13.0142662,1263524064,,Q18492807
Fossatello,,hamlet,,,42.734261,12.2097708,338748327,it:Fossatello,Q3749002
Fossato di Vico,,village,,,43.2976278,12.7598803,68507568,it:Fossato di Vico,Q20439
Fosso,,hamlet,,,42.395941,12.5385457,650442625,,Q18494744
Fosso del Diavolo,,hamlet,,,43.157245,12.464558,312446723,,Q18492810
Fosso della Ghianda,,hamlet,,,43.0402946,12.7521798,317001027,,Q18492812
Fraccano,,hamlet,,,43.5035613,12.3063201,1890407735,,
Fraia,,hamlet,,,42.9972517,12.8900409,1383074831,,Q18492816
Franca,,hamlet,,,42.9974202,12.8299837,5102834749,,
Francocci,,hamlet,,,42.8089806,12.6396502,650721547,,Q18492818
Frascaro,,hamlet,,,42.7475886,13.1433931,1263504594,,Q18492821
Fratta,,hamlet,,,42.6502128,12.2917624,650719479,,Q18494746
Fratta,,hamlet,,,42.8453262,12.687205,4005500488,,Q18492824
Fratta Todina,,village,,,42.8579387,12.3646786,68507698,it:Fratta Todina,Q20449
Frattavecchia,,hamlet,,,43.1011842,11.9972543,895975197,it:Frattavecchia,Q1900392
Fratticiola Selvatica,,village,,,43.188247,12.55196,312446738,it:Fratticiola Selvatica,Q1829337
Frattuccia,,hamlet,,,42.6268869,12.3928343,649354829,,Q18494748
Frontignano,,hamlet,,,42.848287,12.4489816,427642586,,Q18492830
Fustagna,,hamlet,,,42.6817663,13.0673279,1263997656,,Q18492831
Gabbiano,,hamlet,,,43.4149376,12.1387464,4016739857,,Q18492833
