nome,nome_it,tipo,comune,provincia,lat,lon,osm_id,wikipedia,wikidata
Molino di Granaiolo,,hamlet,,,43.6484679,10.9476038,495240657,,
Molino di Mentone,,hamlet,,,43.8018211,11.5594115,12320577266,,
Molino di Mezzo,,hamlet,,,43.4911995,11.6178026,339654081,,Q18485658
Molino di Villa,,hamlet,,,44.163106,10.3884844,1270566586,,Q18488852
Molli,,hamlet,,,43.2804769,11.1852374,1497202424,,
Mologno,,hamlet,,,44.0673242,10.4537339,1267062153,,
Momigno,,hamlet,,,43.9729367,10.8148061,1416251398,it:Momigno,Q18491029
Mommio,,hamlet,,,44.2502672,10.1930609,1293345469,,
Mommio Castello,,hamlet,,,43.9116999,10.2882711,416429661,,Q18488856
Monachino,,hamlet,,,44.0252436,11.034885,1332039764,,
Monastero,,hamlet,,,43.2994352,11.3131225,6592278787,,
Monastero d'Ombrone,,hamlet,,,43.3509641,11.5603483,257541887,,
Moncigoli,,hamlet,,,44.2210533,10.088893,1267021341,it:Moncigoli,Q2279556
Moncioni,,village,,,43.4856646,11.5092998,257539733,it:Moncioni,Q1859907
Mondeggi,,hamlet,,,43.7043184,11.3181816,1763267729,,
Mondinovo,,hamlet,,,43.5780102,11.8772823,1997664579,,
Monsagrati,,village,,,43.9047046,10.4151302,884201732,,Q37985366
Monsagrati Alto,,hamlet,,,43.9186758,10.4182503,773130823,,
Monsanto,,hamlet,,,43.4954934,11.1933339,489270394,,
Monsecco,,hamlet,,,43.775279,11.4690086,1942622254,,
Monsigliolo,,village,,,43.2481868,11.9422686,3469846261,,Q48806906
Monsummano Alto,,hamlet,,,43.8728385,10.8271497,1542041875,,
Montacchita,,village,,,43.6101236,10.7017567,1810505637,it:Montacchita,Q19721614
Montagnana,,village,,,43.6727413,11.1046029,336483496,,
Montagnana,,hamlet,,,43.9546164,10.8240682,804474286,it:Montagnana Pistoiese,Q18491035
Montagnano,,village,,,43.3452235,11.8108162,258992175,,Q18485661
Montaio,,hamlet,,,43.5181032,11.4726657,339654086,,Q18485666
Montaione,,village,,,43.5529373,10.9127727,61753461,it:Montaione,Q82762
Montalbano,,hamlet,,,44.1931936,11.3345597,2408237932,,
Montalbiolo,,hamlet,,,43.8099081,11.0276051,3168120074,,Q18491372
Montalbuccio,,hamlet,,,43.31555,11.2909392,2969870018,,
Montalcinello,,village,,,43.1980152,11.0791956,529473753,it:Montalcinello,Q1963511
Montale,,hamlet,,,44.2062442,9.9440951,1267019719,,Q18489673
Montale,,hamlet,,,44.3466472,10.0007887,5986566730,,
Montale,,hamlet,,,44.280133,9.9272331,7568650747,,
Montale,,hamlet,,,44.2952854,10.079102,10710037026,,
Montale Alto,,hamlet,,,43.9382274,11.0110746,9824994068,,
Montaleo,,hamlet,,,43.3015601,10.6093784,495230314,,Q18490369
Montalla,,hamlet,,,43.2556499,12.0086484,1434672659,,Q18485668
Montallese,,village,,,43.0591683,11.9148445,1716415457,it:Montallese,Q16579477
Montalone,,village,,,43.6977184,11.9883799,3168661385,,Q18485669
Montaltissimo,,hamlet,,,44.0817263,10.4125579,1293853017,it:Montaltissimo,Q3861110
Montalto,,hamlet,,,43.3695352,11.5468958,504188920,,Q3662718
Montalto,,village,,,43.4985445,11.6655028,3455472900,,Q18485671
Montanare,,hamlet,,,43.260909,12.0551137,1434672422,,Q18485673
Montanelli,,hamlet,,,43.5922922,10.7183484,495237052,,Q65119233
Montanina,,hamlet,,,43.628974,11.8470009,1303503562,,
Montanino,,hamlet,,,43.658105,11.4855587,767385639,,Q18487136
Montanino,,hamlet,,,43.7816301,11.8084341,3483566394,,
Montarrenti,,hamlet,,,43.2331136,11.1833658,1544192800,,Q3662716
Montauto,,hamlet,,,43.4398957,11.0506662,317673077,,Q18491769
Montauto,,hamlet,,,43.5922586,10.956058,637467812,,Q18487137
Montazzi,,hamlet,,,43.933655,11.4049901,10893699454,,
Monte,,hamlet,,,43.7527714,11.6627633,2500535085,,
Monte,,hamlet,,,43.9667402,11.5544004,5224710450,,
Monte Acuto,,hamlet,,,43.0566927,11.3155758,1037349383,,
Monte Albino,,hamlet,,,43.6099711,11.0908515,495959319,,
Monte Amiata Scalo,,hamlet,,,42.9763588,11.5468742,10846793217,,
Monte Antico,,hamlet,,,42.9838935,11.3631795,4802617346,it:Monte Antico,Q2621030
Monte Carboli,,hamlet,,,44.141026,10.0267336,1267020365,,Q18489674
Monte Cucco,,hamlet,,,42.8690205,11.3231461,1757024092,,
Monte Masso,,hamlet,,,43.6865209,11.3499022,1776159000,,
Monte Oliveto Maggiore,,hamlet,,,43.1758366,11.5446202,1721810594,it:Monte Oliveto Maggiore,Q21164159
Monte Oriolo,,hamlet,,,43.7088161,11.2552245,554887417,,Q18487140
Monte San Quirico,,village,,,43.8586381,10.5055914,1906747917,,Q54864490
Monte San Savino,,village,,,43.3314232,11.7253508,61753412,,Q30027771
Monte Sante Marie,,hamlet,,,43.2826259,11.5490883,1540878770,,Q18491770
Monte Sopra Rondine,,hamlet,,,43.5003947,11.7911024,2815922171,,Q18485679
Monte Venere,,hamlet,,,43.0311819,11.9374515,1704245176,,Q18491799
Monte a Pescia,,hamlet,,,43.9106523,10.6783224,495243567,,Q18491039
Monte dei Bianchi,,hamlet,,,44.1719399,10.1313355,3444956060,,Q57954123
Monte di Fo',,hamlet,,,44.0773336,11.2819063,399064528,,Q18487139
Monte di Gianni,,hamlet,,,43.837049,11.6752573,3483717106,,
Monte di Sotto,,hamlet,,,43.8401567,11.478286,9871967090,,
Monteapertaccio,,hamlet,,,43.3146674,11.4386129,5881841579,,
Monteaperti,,village,,,43.327813,11.4316667,1330618447,it:Monteaperti,Q1883621
Montebamboli,,hamlet,,,43.0773502,10.8109047,538872795,it:Montebamboli,Q3862186
Montebelli,,hamlet,,,42.8921226,10.9416095,2377911102,,
Montebello,,hamlet,,,43.9469046,10.2896608,2831705888,,
Montebeni,,hamlet,,,43.7918874,11.3329824,318680672,,Q18487143
Montebenichi,,hamlet,,,43.405625,11.5443441,339658545,it:Montebenichi,Q3862192
Montebicchieri,,hamlet,,,43.652038,10.7900377,2798302742,,
Montebonello,,village,,,43.8306348,11.486136,441191396,,
Montebotolino,,hamlet,,,43.7319906,12.1527294,1268571576,,Q18485683
Montebradoni,,hamlet,,,43.4171264,10.8530734,317673080,,Q18490372
Montebuoni,,hamlet,,,43.434462,11.3845009,492060033,,
Montebuono,,village,,,42.7132496,11.6436923,930640931,it:Montebuono (Sorano),Q3862199
Montebuono Appalto,,hamlet,,,42.7055167,11.6464517,1203806546,,
Montebuono Dispenza,,hamlet,,,42.7155759,11.6535435,1203806531,,
Montecalvoli,,hamlet,,,43.208286,11.6399093,258566553,,
Montecalvoli,,village,,,43.6882605,10.658552,269249739,it:Montecalvoli,Q1903460
Montecampolesi,,hamlet,,,43.6312891,11.2393992,850626251,,
Montecarelli,,hamlet,,,44.0482461,11.2611728,395370580,,
Montecarlo,,village,,,43.8511862,10.6676214,61753571,,
Montecastelli,,hamlet,,,43.530158,11.2742027,2021407132,,
Montecastelli Pisano,,village,,,43.2657137,10.9575816,495230315,it:Montecastelli Pisano,Q3862214
Montecastello,,village,,,43.6346092,10.6947807,291770642,it:Montecastello (Pontedera),Q933604
Montecatini Alto,,village,,,43.8964308,10.7894754,763366053,it:Montecatini Alto,Q767338
Montecatini Val di Cecina,,village,,,43.3928165,10.7490933,61753634,,
Montecchio,,hamlet,,,43.4300586,11.0825945,317673079,,Q18491773
Montecchio,,hamlet,,,43.5782685,11.9068593,1985595325,,
Montecchio,,hamlet,,,44.1278557,11.4045466,2725724615,,
Montecchio,,village,,,43.2336437,11.929977,3469847692,it:Montecchio della Pozzanghera,Q3862223
Montecchio,,hamlet,,,43.6779808,11.8368722,3472667082,,
Montecchio,,hamlet,,,43.5262394,10.7388996,4274495064,it:Montecchio (Peccioli),Q2378065
Montecchio Vesponi,,hamlet,,,43.3160987,11.9233282,1434672263,it:Montecchio Vesponi,Q1979114
Montecerboli,,hamlet,,,43.2482228,10.8797918,495230316,it:Montecerboli,Q2685169
Montechiari,,hamlet,,,43.6118909,10.6949554,3444757894,it:Montechiari,Q20009242
Montechiaro,,hamlet,,,43.3319791,11.4047413,31120673,,Q18491774
Montecontieri,,hamlet,,,43.2064687,11.5397154,12304386975,,Q123201752
Montecucco,,hamlet,,,43.7387516,11.385991,318680671,,Q18487149
Montecuccoli,,hamlet,,,44.0078582,11.1773826,1583246739,,
Montecurto,,hamlet,,,44.2265411,10.0659162,1467639437,,Q18489676
Montedivalli-Chiesa,,hamlet,,,44.2020439,9.8710437,1445480844,,Q18489678
Montefalcone,,hamlet,,,43.7275184,10.7353165,1935080732,,
Montefalconi,,hamlet,,,43.4751475,11.1082515,317673082,,Q18491776
Montefegatesi,,hamlet,,,44.0621837,10.5943496,1764433419,it:Montefegatesi,Q3862244
Montefiesole,,hamlet,,,43.8064726,11.4485651,318680686,,Q18487150
Montefioralle,,village,,,43.5807486,11.3031726,312565304,it:Montefioralle,Q1131395
Montefiore,,hamlet,,,44.2180173,10.1980402,1293346995,,
Montefiori,,hamlet,,,44.1032719,11.3072731,2939558420,,
Montefiridolfi,,village,,,43.6115066,11.2137214,312565310,,
Montefloscoli,,hamlet,,,43.9689108,11.4211863,3475169839,,
Montefollonico,,village,,,43.1277238,11.7450983,562686588,it:Montefollonico,Q1946021
Montefortino,,hamlet,,,43.7026884,12.2439384,11151639624,,
Montefoscoli,,hamlet,,,43.5774643,10.7548537,1773351349,it:Montefoscoli,Q1930245
Montegabbro,,hamlet,,,43.399674,11.0419026,317673081,it:Montegabbro,Q1976202
Montegemoli,,hamlet,,,43.3328859,10.7921024,317673084,it:Montegemoli,Q18490378
Monteggiori,,hamlet,,,43.946779,10.2666502,278777267,,
Montegiovi,,village,,,42.9113147,11.5214688,956040219,it:Montegiovi,Q2145294
Montegiovi,,hamlet,,,43.5576609,11.8945579,1963020201,,
Montegonzi,,hamlet,,,43.5005464,11.4949393,339654084,it:Montegonzi,Q18485686
Montegrossi,,village,,,43.4818062,11.4554631,339662828,en:Montegrossi,Q18491779
Montegufoni,,hamlet,,,43.670563,11.0892811,4439689729,it:Montegufoni,Q3862257
Monteguidi,,village,,,43.297212,11.0063905,317673083,it:Monteguidi,Q18491780
Montelama,,hamlet,,,44.3215439,9.7783186,892501400,,Q18489681
Montelaterone,,village,,,42.8882785,11.5125799,956040254,it:Montelaterone,Q1132630
Montelifré,,hamlet,,,43.1701035,11.6624337,4452086236,it:Montelifré,Q3862261
Monteliscai,,hamlet,,,43.3469661,11.3616452,3454695370,,Q18491781
Montelopio,,hamlet,,,43.5104015,10.7720916,420481733,it:Montelopio,Q3862280
Monteloro,,village,,,43.8185496,11.3733286,507820867,,
Montelungo Terme,,village,,,44.4470664,9.9080863,992037984,it:Montelungo,Q3862283
Montelungo inferiore,,hamlet,,,44.4437486,9.9105497,9215953699,,
Montelupo,,hamlet,,,43.4138326,11.2560103,1996660130,,
Montemagno,,village,,,43.7204375,10.5383325,213478323,it:Montemagno (Calci),Q6905133
Montemagno,,hamlet,,,43.9104849,10.3391485,262635979,,Q18488863
Montemagno,,hamlet,,,43.8466904,10.9398747,1874197409,it:Montemagno (Quarrata),Q3862286
Montemagnoli,,hamlet,,,43.6823844,10.9652512,1197549015,,Q18487156
Montemarciano,,village,,,43.585844,11.6099415,475135195,,Q18485688
Montemassi,,village,,,42.9916195,11.0639299,980044659,en:Montemassi,Q1132159
Montemerano,,village,,,42.62152,11.4911311,260291587,it:Montemerano,Q1805319
Montemercole,,hamlet,,,43.5204078,11.982181,3457322725,,
Montemiccioli,,hamlet,,,43.3996366,10.9949746,1152616515,,Q26110768
Montemignaio,,village,,,43.7398953,11.6200117,61753381,,
Montemorli,,hamlet,,,43.45725,11.1263526,317673085,,Q18491785
Montenero Alto,,hamlet,,,43.4931941,10.349257,1025671558,it:Montenero (Livorno),Q3862305
Montenero basso,,hamlet,,,43.4972699,10.3446902,1025671728,,
Montenero d'Orcia,,village,,,42.9439235,11.4719316,956040245,it:Montenero d'Orcia,Q2289810
Monteoliveto,,hamlet,,,43.4545736,11.0483289,317673088,,Q18491787
Monteperpoli,,hamlet,,,44.0947938,10.4229136,7334650018,,
Montepescali,,village,,,42.8824715,11.0865942,611327915,it:Montepescali,Q1115311
Montepescini,,hamlet,,,43.1108741,11.3354197,1286682212,en:Montepescini,Q18491789
Montepiano,,village,,,44.091997,11.1597603,333302628,en:Montepiano,Q6905257
Montepoli,,hamlet,,,44.0336675,11.3371264,3115522784,,
Montepulciano Stazione,,village,,,43.1351285,11.8567684,1715193259,it:Montepulciano Stazione,Q3522261
Montepò,,hamlet,,,42.7362389,11.3421661,5117760872,,
Montepùlico,,hamlet,,,43.8923328,11.3829784,326125119,,
Monteraponi,,hamlet,,,43.4670668,11.344724,1669100024,,
Monterappoli,,hamlet,,,43.6800851,10.9436014,1197549088,,
Monterchi,,village,,,43.4856312,12.1116812,61753411,,
Montereggi,,hamlet,,,43.8409924,11.3352057,2040594555,,
Montereggio,,village,,,44.2951078,9.8432714,613738004,it:Montereggio (Mulazzo),Q2515746
Monteresi,,hamlet,,,43.3551993,11.2710013,1497192532,,Q18491793
Monteriggioni,,village,,,43.3899772,11.2235936,1123275673,en:Monteriggioni,Q91228
Monterinaldi,,hamlet,,,43.5120253,11.3270323,1088970365,,
Monteripaldi,,hamlet,,,43.7392489,11.2567701,1736245632,it:Monteripaldi,Q3862334
Monterole,,hamlet,,,44.3454208,10.0068501,1003626850,,Q18489688
Monteromano,,hamlet,,,43.7118046,12.3231116,2910067494,,Q18485691
Monterone,,hamlet,,,43.7098724,12.3532043,2516248337,,Q18485692
Monterongriffoli,,village,,,43.1448655,11.5665681,1301233579,en:Monterongriffoli,Q18491796
Monterotondo,,hamlet,,,44.0951741,10.4155095,1293853281,,Q18488865
Monterotondo Marittimo,,village,,,43.145553,10.8558338,61753507,,
Montescudaio,,village,,,43.3262785,10.6269946,61753628,it:Montescudaio,Q103136
Montesorano,,hamlet,,,42.6703207,11.7404117,932141295,,Q18487794
Montespecchio,,hamlet,,,43.2710865,11.2934273,12077456889,,
Montespertoli,,village,,,43.6436718,11.0752521,61753437,,Q30027949
Montestigliano,,hamlet,,,43.2152152,11.2402849,1544192881,,
Montevalese,,hamlet,,,44.2038738,10.0368013,1267021125,,Q18489690
Monteverdi Marittimo,,village,,,43.1773319,10.7144314,61753651,it:Monteverdi Marittimo,Q103155
Montevettolini,,hamlet,,,43.8586439,10.8459575,495242241,it:Montevettolini,Q3862410
Monteviale,,hamlet,,,43.6920145,12.180802,3501050033,,
Montevitozzo,,village,,,42.7455229,11.7062613,930627824,it:Montevitozzo,Q1900640
Monti,,village,,,43.4018893,11.4254625,339658546,,Q18491801
Monti,,hamlet,,,44.170436,11.458477,925348937,,
Monti,,hamlet,,,44.4288112,9.81912,925807321,,
Monti,,hamlet,,,44.3769449,9.9236856,1003555148,,
Monti,,village,,,44.2473484,10.0041711,1003630416,monti,
Monti,,hamlet,,,43.9624922,11.3126182,8510658850,,
Monti di Chiatri,,hamlet,,,43.8619807,10.3818072,495247126,,Q18488866
Monti di Licciana,,village,,,44.2508112,10.013396,996979783,,
Monti di Villa,,village,,,44.0351476,10.5765024,1267064116,,Q18488782
Montiano,,village,,,42.646034,11.2235427,452742073,it:Montiano (Magliano in Toscana),Q2165026
Monticchiello,,village,,,43.0682346,11.7255878,1067379345,it:Monticchiello,Q15720771
Monticello,,hamlet,,,43.5191175,11.6458579,623058442,,Q18485693
Monticello Amiata,,village,,,42.8883518,11.4785443,294001466,it:Monticello Amiata,Q633677
Monticello-Casetta,,hamlet,,,44.1081355,10.3774768,1270566469,,Q18488867
Monticiano,,village,,,43.1396699,11.1801262,61753704,en:Monticiano,Q91272
Montieri,,village,,,43.1306766,11.0162788,61753495,,Q30027978
Montieri,,hamlet,,,42.9271439,11.6713843,2595315392,,Q18491805
Montigiano,,hamlet,,,43.8918566,10.344452,419092731,it:Montigiano,Q3862488
Montioncello,,hamlet,,,43.0344699,10.62418,1265954956,,Q18488175
Montione,,hamlet,,,43.4806192,11.8482015,602108918,,
Montione,,village,,,43.6910633,10.4664101,2816774717,it:Montione,Q19060545
Montioni,,hamlet,,,43.0135195,10.7597687,2793820159,,
Montisi,,village,,,43.1570068,11.6520963,257542122,it:Montisi,Q748150
Montorgiali,,village,,,42.7380471,11.2985406,2075927857,it:Montorgiali,Q2377394
Montorio,,village,,,42.7411722,11.7673187,930655011,it:Montorio (Sorano),Q1931548
Montorio,,hamlet,,,43.8323215,10.9626505,2381060197,,Q18491048
Montorsaio,,village,,,42.890472,11.2044918,662794093,it:Montorsaio,Q2080714
Montorsoli,,village,,,43.8366942,11.28888,1817473831,it:Montorsoli,Q3862501
Montorsoli,,village,,,43.844679,11.2903108,1817473835,it:Montorsoli,Q3862501
Montorzo,,hamlet,,,43.6898835,10.8807783,1775357264,,Q18490384
Montuolo,,village,,,43.8391219,10.4458773,768794576,it:Montuolo,Q16579803
Monzone,,village,,,44.1590478,10.1295701,1540491824,,
Morana di Sotto,,hamlet,,,44.3935229,9.8524899,9215928798,,
Morcone,,hamlet,,,42.7319525,10.3730233,1747494381,,Q18488177
More di Cuna,,hamlet,,,43.2474413,11.4041715,498118197,it:More di Cuna,Q18491719
Mori,,hamlet,,,43.7243484,10.843279,1775357265,,Q18487165
Moriello,,hamlet,,,43.3590656,11.9480946,1434671987,,Q18485695
Moriolo,,hamlet,,,43.653773,10.8331691,495240660,it:Moriolo,Q16579904
Morrocco,,hamlet,,,43.5613626,11.2052889,266799946,,Q18487166
Morrona,,village,,,43.5323322,10.6609135,1673959362,it:Morrona,Q3863188
Mortaiolo,,hamlet,,,43.6076282,10.4390835,4024600289,it:Mortaiolo,Q2614202
Mortelle,,hamlet,,,43.3621121,11.9061408,1434672795,,Q18485696
Mortigliano,,hamlet,,,42.785123,10.1145278,3340796261,,
Moscaio,,hamlet,,,43.7241778,11.8727208,1305902519,,
Mosciano,,hamlet,,,43.7321952,11.1582093,317316818,,Q18487167
Moscùfoli,,hamlet,,,43.1999065,11.0698896,1790646075,,
Motina,,hamlet,,,43.5717134,12.0385138,623598887,,Q18485698
Motolano,,hamlet,,,43.7185093,12.2330234,1268571199,,Q18485699
Motrone,,hamlet,,,44.0100533,10.4780246,693880671,,Q18488870
Mozzanella,,hamlet,,,44.1492329,10.3884325,1270566283,it:Mozzanella,Q3866734
Mucci,,hamlet,,,43.9311629,10.5259903,13429089286,,
Mucciano,,hamlet,,,43.9824351,11.4241137,502413430,,Q18487169
Mucellena,,hamlet,,,43.3354732,11.1818096,1725135314,,
Muciafora,,hamlet,,,43.5341226,11.8812641,1271320282,,Q18485700
Mucigliani,,hamlet,,,43.2898352,11.4841935,496911318,,Q123421792
Mugnana,,hamlet,,,43.6436238,11.322697,1685649390,,
Mugnano,,hamlet,,,43.2476068,11.3145433,1968719007,,
Mugnano,,hamlet,,,43.8295121,10.5302659,1983036001,,
Mulazzo,,village,,,44.3159261,9.8896261,61753597,,
Mulerna,,hamlet,,,43.9082826,10.5140012,2808003490,,
Mulin de' Lotti,,hamlet,,,44.0984749,11.3526768,3598612975,,
Mulin di Dino,,hamlet,,,43.4946235,11.5900451,339654090,,Q18485703
Mulina,,hamlet,,,43.9882849,10.3049198,604373227,it:Mulina,Q16580412
Mulina,,hamlet,,,43.9902247,10.3022521,4397696729,,
Mulinaccio,,hamlet,,,43.8849925,11.3504488,326125137,it:Mulinaccio,Q2081649
Mulinaccio,,hamlet,,,43.3428152,11.9530933,1434672522,,Q18485705
Mulinaccio,,hamlet,,,44.08588,11.1802197,3652549184,,
Mulino,,hamlet,,,43.7381247,11.2463287,535156263,,
Mulino Rovalza,,village,,,43.6592409,11.9802161,2480066085,,
Mulino di Fronzola,,hamlet,,,44.0207187,10.5823359,3087535351,,
Mulino di Sugana,,hamlet,,,43.691916,11.1658641,336483505,,
Mulinuccio,,hamlet,,,43.961777,11.2904626,8510658852,,
Mungherino,,hamlet,,,43.8472813,10.9037353,1542041911,,Q18491050
Mura,,hamlet,,,43.574653,10.8902091,413915308,,
Muraglione,,hamlet,,,43.9329583,11.6557682,3488429798,,
Murci,,village,,,42.7330148,11.4109503,1302481053,it:Murci,Q2181063
Muriccia,,hamlet,,,43.9432845,11.2087463,399068738,,Q18487174
Murlo,,village,,,43.1607652,11.3879245,61753680,en:Murlo,Q91281
Musciano,,hamlet,,,43.6663606,10.7313892,1775139455,,Q18490387
Musigliano,,village,,,43.7079744,10.4608574,245404594,it:Musigliano,Q1954976
Mutigliano,,village,,,43.8834206,10.4789724,1762608887,,Q63391889
Naggio,,hamlet,,,44.1708284,10.3373624,1270566437,,
Nagli,,hamlet,,,43.3542209,11.1831159,1721954557,,Q123505370
Nardi,,hamlet,,,43.5297844,11.4979717,339662830,,Q18485707
Naregno,,hamlet,,,42.7549103,10.402006,2034807812,,Q18488180
Nari,,hamlet,,,44.0955078,10.4981397,13470246604,,
Navacchio,,village,,,43.6874048,10.4884805,218737771,it:Navacchio,Q3873391
Nave,,hamlet,,,44.2331206,9.9492477,1445480288,,Q18489697
Nave,,village,,,43.850989,10.455652,1762608878,,
Nave a Rovezzano,,hamlet,,,43.761643,11.3104835,6857723442,,Q3873403
Navola,,hamlet,,,44.4308465,9.8172427,925807053,,
Nebbiano,,hamlet,,,43.621501,11.0144488,5569865065,,
Neri,,hamlet,,,43.5343103,11.460975,339662831,,Q18485709
Nespolo,,village,,,43.9215362,10.9435555,2048127603,,
Nezzana,,hamlet,,,44.3155883,9.9868966,1003630437,,Q18489700
Nibbiaia,,village,,,43.4639716,10.4168107,338918576,it:Nibbiaia,Q3875791
Nicciano,,hamlet,,,44.1799112,10.2805135,577837000,,
Niccioleta,,village,,,43.0847963,10.9332269,374386196,it:Niccioleta,Q2792446
Nicosia-Rezzano,,hamlet,,,43.7180326,10.518726,7762269289,it:Rezzano-Nicosia,Q21235326
Nievole,,hamlet,,,43.9114973,10.7925232,495242254,,
Nipozzano,,hamlet,,,43.7845936,11.4700933,318680692,,Q115043595
Nisportino,,hamlet,,,42.8321349,10.3890664,2032335341,,Q56550459
Nisporto,,village,,,42.823503,10.3826337,417603403,,Q18488184
Nocchi,,village,,,43.9209348,10.3425892,413402605,it:Nocchi,Q3877628
Noce,,hamlet,,,43.5781513,11.1564908,312565305,,Q18487177
Noce,,hamlet,,,44.3491037,9.7714039,1003604073,,
Noceta,,hamlet,,,43.3461562,11.9400921,5371302657,it:Noceta in Val di Chio,Q3877643
Noceto,,village,,,44.1041355,10.076856,1411140535,it:Noceto (Carrara),Q18489702
Noceto,,hamlet,,,43.2213443,11.3069806,1425979444,,
Nodica,,village,,,43.7870174,10.3634422,296657169,it:Nodica,Q3877668
Noferi-Lavatoio,,hamlet,,,43.5087059,11.5640594,339654088,,Q18485712
Nomadelfia,,hamlet,,,42.8441118,11.1434356,4948160084,,
Norsi,,hamlet,,,42.765658,10.3425276,317675376,,
Nottola,,hamlet,,,43.1244718,11.8282515,1715090247,,
Novegigola,,hamlet,,,44.2223796,9.9026448,1445480512,,
Novella,,hamlet,,,44.195682,10.2025967,3447147969,,
Novello,,hamlet,,,43.9295954,10.5183217,13429089282,,
Novi,,hamlet,,,43.6891009,10.598954,453006520,,Q18490395
Novole,,hamlet,,,43.4280728,12.0000364,1452654938,,
Novoleto,,hamlet,,,44.3484504,9.8977806,1003555150,,Q18489704
Nozzano Castello,,village,,,43.8350588,10.4177669,259090700,it:Nozzano,Q16583142
Nozzano San Pietro,,village,,,43.8415012,10.4153086,264565482,it:Nozzano,Q16583142
Nugola,,village,,,43.5778775,10.4414708,330682311,it:Nugola,Q2655677
Nusenna,,village,,,43.4505265,11.531946,257540958,en:Nusenna,Q18491810
Nòvoli,,hamlet,,,43.9533887,11.3110872,399068742,,
Ochi,,hamlet,,,43.9317544,11.4090896,326125130,,Q18487178
Olena,,hamlet,,,43.5142934,11.2304052,1093827299,,
Olivello,,hamlet,,,43.1367118,11.3703182,2301859931,,
Oliveto,,hamlet,,,43.3873195,11.7332582,3470914511,,Q18485714
Olivola,,hamlet,,,44.2264199,10.0302648,1467639438,it:Olivola (Aulla),Q16583887
Olmi,,hamlet,,,43.9435758,11.3872492,326125154,,Q18487179
Olmi,,village,,,43.8672573,10.9917706,1872467999,,Q18491280
Olmo,,hamlet,,,43.858474,11.3383563,507820755,,Q18487180
Olmo,,village,,,43.4274159,11.8442314,6720110134,,Q2438757
Oltrarno,,village,,,43.676947,10.6150888,453006508,,
Ombreglio di Brancoli,,hamlet,,,43.9387074,10.54412,1699683058,,Q18488882
Onci,,hamlet,,,43.3955919,11.122438,317673087,it:Onci,Q1823880
Oneta,,hamlet,,,43.9892097,10.5304752,1267119604,,Q18488884
Ontignano,,hamlet,,,43.8012545,11.3363343,318680678,,
Ontraino,,hamlet,,,43.7103459,10.832757,1779316386,,Q18490397
Oppilo,,hamlet,,,44.3468752,9.8780839,601254514,it:Oppilo,Q3884222
Oppio,,hamlet,,,44.0429085,10.8374037,1297733600,,Q18491058
Orbetello Scalo,,village,,,42.4489851,11.2487763,259743278,,
Orbicciano,,village,,,43.9098455,10.394372,495247136,it:Orbicciano,Q3884957
Orbignano,,hamlet,,,43.8057185,10.919686,1560630998,it:Orbignano,Q3884959
Orceto,,hamlet,,,43.5905386,10.595864,495237048,,Q18490399
Orciano Pisano,,village,,,43.494436,10.51151,61753642,it:Orciano Pisano,Q103170
Orciatico,,village,,,43.434989,10.7251702,495232264,it:Orciatico,Q18490402
Orentano,,village,,,43.7796506,10.6583892,296670833,it:Orentano,Q3885522
Orgia,,village,,,43.2059562,11.2531272,1544192897,,Q27842296
Orli,,hamlet,,,43.3431107,11.0523105,11346854020,,
Ormanni,,hamlet,,,43.4780462,11.2028722,3057096395,,
Ornina Alta,,village,,,43.6342438,11.8068954,440694684,,
Ornina Bassa,,hamlet,,,43.6287039,11.8090258,1390114814,,
Orsigna,,village,,,44.077105,10.8872511,687922204,it:Orsigna,Q1827939
Orsucci,,hamlet,,,44.0617354,10.457239,1267062891,,Q18488888
Ortacavoli,,hamlet,,,43.3699104,10.5617982,11528035627,,
Ortaglia,,hamlet,,,44.0023318,11.2201668,3305901243,,
Ortale,,hamlet,,,43.785055,12.2016483,1268571996,,Q18485715
Ortano,,hamlet,,,42.794858,10.4275625,499982996,,Q18488187
Ortigaro,,hamlet,,,44.2487355,9.8749358,1497141706,,Q18489709
Ortignano,,hamlet,,,43.6799414,11.7469792,1303503783,it:Ortignano,Q3886251
Ortignano Raggiolo,,village,,,43.6812427,11.7525072,61753383,,
Ortimino,,hamlet,,,43.6348925,11.0199963,1098223227,,
Orturano,,hamlet,,,44.3213764,9.9838546,1003630457,,
Orzaglia,,hamlet,,,44.1881907,10.3155669,577763746,,Q18488890
Orzala,,hamlet,,,43.9143895,10.4927899,495247138,,Q18488892
Orzale,,hamlet,,,44.009522,10.3187912,858928603,,Q18488894
Orzale,,hamlet,,,43.3398315,11.9699253,1434672613,it:Orzale,Q3886336
Orzignano,,village,,,43.7738356,10.423915,278668367,it:Orzignano,Q18490405
Ospedaletto,,village,,,43.684975,10.4230239,1822796771,,Q18490409
Ossaia,,hamlet,,,43.2343018,12.0032194,1905849346,,Q18485723
Osteria,,hamlet,,,43.2928285,11.8570082,1434672370,,Q18485726
Osteria Nuova,,hamlet,,,43.7297745,11.3458881,318680682,,
Osteria Vecchia,,hamlet,,,43.2153086,10.5677026,330958488,,Q18488190
Osteria della Passera,,hamlet,,,43.4315087,11.4126518,1455257127,,
Osteria delle Noci,,hamlet,,,43.1337807,11.7293207,1716195219,,Q18491813
Osteriaccia,,hamlet,,,43.7211081,10.8637527,1775357266,,Q18487185
